@relation 'AT: wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R12-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.514density+0.438alcohol-0.428residualsugar-0.408totalsulfur-0.296freesulfur... numeric
@attribute -0.581fixedacid+0.577pH-0.334citricacid+0.321freesulfur+0.261totalsulfur... numeric
@attribute 0.581volacid-0.523citricacid-0.446sulphates-0.264freesulfur+0.231residualsugar... numeric
@attribute '0.77 chlorides+0.348sulphates-0.296freesulfur-0.288residualsugar+0.247volacid...' numeric
@attribute '0.661volacid+0.423sulphates+0.332alcohol+0.29 totalsulfur+0.281fixedacid...' numeric
@attribute 0.528sulphates-0.497freesulfur-0.351chlorides+0.322density+0.271residualsugar... numeric
@attribute -0.714citricacid-0.409pH+0.287sulphates-0.274volacid-0.22residualsugar... numeric
@attribute -0.579fixedacid-0.553pH+0.374residualsugar+0.296sulphates-0.228totalsulfur... numeric
@attribute '0.627alcohol+0.403residualsugar+0.397chlorides+0.329fixedacid+0.25 pH...' numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}

@data
-2.509901,-0.879853,-1.201773,-0.677453,0.380762,-0.052044,-0.702608,-1.958599,1.165886,6
-0.446593,-2.652175,0.141443,0.563775,-0.048558,-0.235578,-0.633716,-2.007658,-0.563582,5
1.022344,-2.199243,-0.595571,0.321724,-0.690596,-0.358455,-0.900187,-1.01128,0.783965,6
-0.155874,-2.214787,0.911245,-0.713202,-1.79106,0.057026,1.16007,-0.194426,0.05202,6
1.022344,-2.199243,-0.595571,0.321724,-0.690596,-0.358455,-0.900187,-1.01128,0.783965,6
1.200336,0.139356,-1.210621,0.325611,0.66586,0.729323,-1.525694,-0.184783,0.962975,8
0.697803,-1.518226,-0.502645,-0.427716,-0.858805,0.326798,-1.182489,-0.406595,0.169629,7
-4.080313,-1.15325,-0.666841,-0.798774,0.681538,0.240477,-0.164632,-0.169308,0.274552,6
-0.694055,-1.198486,1.202208,0.16736,1.056624,-0.615172,-1.774678,-1.178331,-0.489155,5
-0.456123,-1.278405,-2.070805,-0.255385,-0.444942,-0.563827,0.409884,-1.079009,-0.53422,6
-5.152933,-1.236973,1.120461,6.751098,-0.298324,-3.31592,-0.179343,1.198821,2.605884,5
-0.716771,0.437258,-1.123724,0.277337,-0.483369,-0.118079,-0.943937,0.238735,-0.142151,6
-1.98465,-1.179409,-0.767617,-0.150131,0.907169,0.331955,-0.366286,0.232585,0.568049,7
-1.342944,-0.424922,-1.372865,-0.079505,0.510756,0.241274,-0.392316,0.231336,0.429367,7
-0.673038,1.610359,-1.377996,1.207584,-0.489756,0.332675,-1.679091,-2.170732,-0.158847,4
1.25637,-1.186552,-1.462374,0.590807,1.910676,0.182325,-0.225118,0.774154,0.584744,7
-3.419485,-0.177765,-0.914151,1.416096,1.075452,-0.704539,-2.383259,1.122596,-0.943969,6
0.810602,-1.58562,-0.505968,0.104607,0.105104,-0.682076,-0.949405,-1.513759,0.07161,4
-6.04576,-0.712221,2.736992,-1.448741,-0.734216,2.477757,-1.130149,0.075631,1.963751,6
-1.296495,-0.664505,1.264323,0.742984,0.482113,-0.539207,-1.521023,-0.201832,-1.582945,5
0.024998,-1.364456,-1.221423,0.817472,0.767054,0.171372,0.032201,-0.337339,-0.731253,5
-0.961569,-0.460005,-0.393888,0.983352,1.594003,0.259683,-1.158775,-0.427461,0.772152,6
-2.411793,0.257934,-0.422576,-0.100546,0.216907,-1.067271,-0.599386,-0.120994,-1.266373,5
-2.089284,0.325668,-0.232428,-0.300329,0.251297,-1.342615,-0.916164,-0.290484,-0.969315,5
0.956859,-1.7295,-0.781955,0.003768,-0.506115,-1.133113,-0.034872,0.933188,-0.904323,7
-6.04576,-0.712221,2.736992,-1.448741,-0.734216,2.477757,-1.130149,0.075631,1.963751,6
1.650056,1.082353,-1.793333,-0.424193,-0.700059,-0.266908,-0.180897,-0.490916,0.420069,8
1.261292,-1.859721,0.319513,1.04618,0.862489,0.376451,-2.042514,-1.025804,-0.608013,5
-0.837743,0.045273,0.166937,0.071654,0.06563,0.908984,1.394854,-0.929873,0.330473,6
1.401063,0.283548,0.806282,-0.422706,0.121535,0.682154,-1.033941,-0.789719,0.593399,7
-1.50368,0.16375,0.729093,3.033191,-1.792599,-1.89886,0.209353,-0.178238,0.889219,5
-1.618996,1.652619,-0.675609,-1.240205,-0.080391,-1.302026,0.379325,-0.48336,0.714421,6
-2.341429,1.47319,-0.165615,-0.622587,-0.040656,-1.052163,0.397629,-0.018914,-0.821341,5
1.401063,0.283548,0.806282,-0.422706,0.121535,0.682154,-1.033941,-0.789719,0.593399,7
0.38021,-0.373979,-0.682318,-1.309721,0.131917,-1.826086,0.334963,-0.57184,-0.129088,6
-0.099268,1.751043,0.67152,-0.2144,-0.188456,-0.18981,0.10375,-0.588393,0.142621,6
0.830196,0.73461,1.49448,0.032404,-0.364567,0.823403,-0.2404,-0.667049,-0.361761,5
-0.546519,3.416813,-0.47394,-0.131978,0.732975,0.463835,-1.503624,-1.433583,1.645339,6
-3.054496,0.214227,0.711243,-0.904683,-0.566912,-0.537443,0.394641,-0.320002,0.285186,7
-1.896109,3.991493,-2.223,-0.734423,0.986072,-1.563195,1.077214,-1.562065,0.122262,3
1.687219,0.240862,-0.926872,-0.179042,-0.26525,0.491507,0.881365,-0.553315,0.310069,6
-0.381834,-1.935795,1.155277,1.077437,1.322413,0.268729,0.516728,-2.145878,-0.53938,4
0.222123,0.913647,-0.706037,-0.521331,0.735374,-0.706379,0.270439,-0.781611,0.481227,6
-1.205914,1.230025,0.451288,-0.741643,-0.157546,-0.7923,0.484016,-0.594044,0.334377,5
0.88556,-0.193266,-0.361703,-0.588653,-0.457234,-0.372098,-0.005094,-0.843014,0.162459,6
-2.588473,-1.36803,0.955259,-1.439208,0.406061,-0.512691,-0.265212,-0.972737,0.75384,6
1.163264,0.71311,-0.698619,-0.916317,-0.147445,-1.215257,0.026219,-1.12142,0.645873,6
0.222123,0.913647,-0.706037,-0.521331,0.735374,-0.706379,0.270439,-0.781611,0.481227,6
1.149342,1.361054,-0.205675,-0.149676,-0.014238,-0.737709,-0.309895,-0.812132,0.215066,6
0.808762,1.108406,-0.563353,0.893031,-0.167456,1.242603,-0.101195,-0.913491,-0.165224,6
-1.87253,-0.42304,-0.014609,-1.059336,0.852934,-0.010531,0.029842,-0.746238,0.22243,5
-0.738798,-0.367669,0.411866,0.693148,-0.242824,-0.227476,-0.70802,-0.076832,-0.637944,5
-0.683999,-0.414203,0.297949,0.677601,-0.367186,-0.058654,-0.659744,-0.048746,-0.629451,5
1.569734,0.947028,-0.412636,-0.091269,-0.190039,0.052453,-0.396333,-0.90608,0.141406,6
-2.576803,1.465611,0.76403,-0.612874,-0.926434,0.53016,-0.982682,-0.837152,1.23388,5
0.32917,1.094406,1.576394,1.788632,2.514913,0.398144,-0.501935,-1.053719,-0.467864,4
0.551987,0.030073,-0.384947,-0.337402,-0.434531,0.61814,0.239132,-0.198294,0.311841,5
-0.599166,-0.63647,-0.964578,0.745419,-0.372167,0.092368,0.469432,-1.268324,0.111719,6
-0.109241,0.573057,0.902786,0.929335,-0.234622,0.515029,-0.262159,-0.418156,0.063481,6
0.766558,-0.613926,0.291853,0.330455,-0.41019,-0.320056,0.375303,-0.323569,-1.054913,6
-1.07945,-1.767585,-0.564054,0.220893,-0.183304,-0.022131,1.12707,-2.554285,-0.179854,4
1.507459,0.684461,0.893882,0.10052,-2.287328,0.059039,-0.639417,-0.718021,-0.736726,6
0.193929,0.434522,-1.029276,0.006678,-0.255211,-0.033287,-0.641077,-2.058377,0.42548,7
1.21746,1.100691,-1.593341,-0.012122,0.103523,-0.141022,0.304504,-0.132277,0.19279,8
-0.839783,0.860731,0.007553,-0.093547,-1.581753,-0.945558,0.830278,-1.074683,0.300844,6
1.423399,-0.337437,0.366465,-0.451767,0.153344,0.186034,-0.454161,-0.015037,0.60095,6
-2.878354,1.230774,0.600108,-0.860189,1.163954,-0.777088,-2.013573,-1.689411,0.886526,6
0.079505,0.139553,-1.378996,-0.215261,0.947773,0.812965,0.742688,0.184348,0.718545,6
0.557488,-2.929525,0.176649,-1.141332,-0.11573,-0.95023,1.337864,-1.409351,0.05358,6
-3.296536,-0.156318,-0.130738,-0.701355,0.621258,-0.742983,-1.134486,-1.946651,1.164891,6
1.972027,0.726539,2.96908,-0.71354,1.50184,-1.507143,0.799981,-0.256093,0.144869,5
0.726832,-1.406112,-0.217916,-0.373661,0.874552,-1.186842,1.180672,-0.346811,0.048747,6
0.059827,0.171567,-0.697108,-0.535842,1.463671,-1.053204,-0.087845,-1.171944,1.069029,6
0.367328,-0.097657,0.952523,0.622636,-1.89487,0.492732,0.604141,-0.032939,-1.199857,5
0.589014,-1.031336,-0.657001,0.554318,-1.440552,0.435133,-0.000837,-0.966762,0.00435,5
2.410859,-3.344289,1.129662,-0.330721,-0.178056,-0.081234,0.694598,-0.432876,-0.082329,4
-1.92545,-0.680328,0.074974,-0.086332,0.413927,0.960339,-0.052579,-1.293652,0.143354,6
-1.239629,-0.96711,-0.790929,2.693665,-2.134951,-3.319665,-0.79415,0.1666,0.039134,5
0.352998,-0.989039,0.219231,0.027969,-0.998236,0.078166,0.560123,-0.411752,0.135597,5
-1.92545,-0.680328,0.074974,-0.086332,0.413927,0.960339,-0.052579,-1.293652,0.143354,6
1.416177,-0.774888,0.411876,0.260237,-0.242636,0.30388,0.433176,-1.559749,0.492926,5
0.613518,0.754148,-0.403985,0.078823,-1.284025,-0.983376,0.711558,0.001427,-0.289353,6
-1.683182,-0.081445,-0.629482,-0.457948,-0.151003,0.559991,0.994588,0.042201,0.201924,6
1.021666,1.169491,-1.080688,-0.103378,-0.458713,-0.199373,0.334612,-0.736306,0.63053,7
-2.130969,1.206096,-0.685136,-0.415915,-0.037544,-0.020727,-0.723395,0.513852,-0.378347,6
0.412701,1.005984,-0.711699,0.441398,-0.151903,0.185326,0.613724,-1.539326,0.349354,7
1.82074,0.472028,-0.440322,-0.236441,-1.283032,-0.123454,0.125562,-0.267792,0.279689,6
1.289103,-4.208086,0.112155,-0.053771,-0.011392,0.592744,2.034647,-0.566653,0.151165,5
-2.431269,1.943885,2.154369,-0.307225,2.472638,-1.862541,0.284586,-0.404036,-0.720793,5
-0.580392,1.793212,0.537901,-1.068689,-0.312609,-1.457058,0.485242,-0.884404,0.125843,6
-0.128785,-0.831568,0.262463,0.149784,0.355311,0.529937,0.63486,-0.751324,0.232731,6
-0.430387,0.13481,0.204303,-0.137247,-1.047358,1.96924,-0.496762,-0.960515,0.450001,6
-2.320288,0.968237,0.557592,-0.242044,-0.130471,-0.802388,0.891111,-0.656506,-0.363124,5
-2.057843,1.091043,0.550774,-0.111602,0.031682,-0.893958,0.625471,-0.430963,-0.684357,5
-1.108759,1.231845,-0.548975,1.025742,0.948431,0.51829,1.508375,-1.086167,-0.620841,5
0.454865,1.16384,1.519538,-0.239686,0.128389,-1.493647,1.581382,-0.643966,-0.31284,5
1.364656,-0.576789,0.571391,0.520755,1.790161,0.049157,0.240913,0.020127,0.864764,7
-1.092691,-0.863393,1.361117,0.053218,0.992905,-0.582546,0.441071,-0.253182,0.674087,6
0.177888,1.541705,-1.447669,0.699219,-0.197678,1.200185,1.13674,-0.341654,-0.608198,6
-1.092691,-0.863393,1.361117,0.053218,0.992905,-0.582546,0.441071,-0.253182,0.674087,6
1.095966,-0.461001,0.000899,0.025783,-1.141132,-0.508971,0.510353,-0.123909,0.314348,6
-1.691232,-2.412652,-0.721453,-0.659857,1.995172,0.191997,-5.622624,0.676544,0.548167,6
-1.963332,1.763013,0.101338,0.432355,-1.045276,0.740347,-1.406989,-0.907017,1.326532,5
-0.885175,-0.731386,-0.489385,-0.466751,-0.784369,-0.477518,0.638194,-1.733401,0.687109,5
0.403237,1.483186,0.166921,0.928036,-0.168213,0.033852,-1.366455,-1.459927,-0.549789,4
-0.810935,-0.953718,-0.259959,-2.064515,0.382478,-1.239156,1.209409,-0.53908,1.450105,6
0.053326,-1.460285,0.380071,2.174965,1.222882,0.83227,-0.416567,-1.54567,0.249091,6
1.283831,0.714356,-0.623903,-0.831032,0.614381,-1.044632,0.061728,-1.017257,0.683706,7
0.535299,-1.182536,1.017041,-0.981273,0.837982,-0.503983,-0.186684,-0.86747,1.170338,5
-0.884574,-1.798737,-0.791871,-0.057232,-0.225579,0.355564,1.498445,-2.57458,-0.176134,5
0.541704,0.977273,0.713122,1.171415,-0.58246,0.503365,0.062226,-0.856373,-0.676253,5
0.371829,-0.776968,-0.810331,0.877896,-0.023819,0.123833,0.493724,-1.000453,-0.034999,6
-3.346136,0.730758,0.492658,0.518611,0.664701,1.494344,-0.129047,-0.012246,0.803605,5
0.306799,0.749647,0.8583,1.697684,-0.173225,0.531061,0.185142,-0.683841,-0.49311,5
-0.647962,-0.372635,0.648324,1.076004,0.038222,-0.026766,-0.719983,-0.016896,-0.684509,6
0.481516,0.163323,0.664575,-1.008079,-0.598315,-0.330261,-0.348646,-0.41569,0.866114,8
-0.354329,1.746709,0.066879,0.092558,-0.157724,1.042538,0.344599,-0.573266,-0.012308,6
-2.147729,-0.0192,0.847949,-0.805601,0.12567,-0.789842,1.067629,-0.610522,0.103749,6
-3.099015,0.081247,0.70358,-0.230267,-1.165796,-0.57465,0.517255,0.552885,0.398712,6
-0.354329,1.746709,0.066879,0.092558,-0.157724,1.042538,0.344599,-0.573266,-0.012308,6
-2.147729,-0.0192,0.847949,-0.805601,0.12567,-0.789842,1.067629,-0.610522,0.103749,6
-1.535389,-1.093816,1.06343,0.436406,-0.626185,0.246553,-0.789191,-0.205956,0.406104,5
0.460952,-0.969422,1.816881,0.694956,-0.114347,0.586407,0.545294,-1.132246,-0.643009,5
-3.91374,0.014489,-2.055478,0.248762,0.915011,1.956196,0.563706,-0.69544,1.003155,6
-1.535389,-1.093816,1.06343,0.436406,-0.626185,0.246553,-0.789191,-0.205956,0.406104,5
-3.91374,0.014489,-2.055478,0.248762,0.915011,1.956196,0.563706,-0.69544,1.003155,6
0.07565,0.757576,0.958096,0.225478,0.300149,-1.125237,0.718973,-0.78254,-0.815887,6
0.460952,-0.969422,1.816881,0.694956,-0.114347,0.586407,0.545294,-1.132246,-0.643009,5
2.736154,0.778817,2.011712,0.134719,0.384708,-0.468212,-1.148571,0.638669,0.478878,6
1.632063,-0.982285,-0.811194,-0.153154,-0.912845,0.050811,0.008244,-0.524497,-0.087012,6
1.820058,-2.038166,1.363753,-0.925839,1.459177,-1.075905,0.083579,-0.324559,0.792377,7
0.154036,0.820968,0.252793,-1.079214,0.21992,1.058757,-0.875565,0.17935,1.402957,7
0.658582,0.629526,2.931029,-0.189257,0.58308,-0.72269,1.506578,-1.478362,-0.822465,4
2.92393,0.967067,-0.092788,-0.229827,-0.288297,-0.19831,-0.57089,-0.168104,0.28888,6
2.468763,0.115486,0.168582,-0.659632,0.994902,-1.265392,0.055388,-0.092853,0.52082,6
1.473411,-0.580662,-0.104585,0.267286,0.909692,0.028779,0.072481,0.278014,-0.29046,6
1.248635,-1.315941,0.548854,-0.299705,-0.077507,-0.351735,0.299077,-0.445549,-0.361611,5
1.820058,-2.038166,1.363753,-0.925839,1.459177,-1.075905,0.083579,-0.324559,0.792377,7
-1.351524,1.215015,-0.564321,0.187125,-0.122322,0.353697,0.726915,-1.501339,0.387172,6
-1.265323,0.851632,2.243057,-1.125338,-0.860455,0.255818,0.384455,-0.706014,-0.353755,5
1.342204,0.055994,-0.415766,1.001483,0.20002,1.722512,-0.942653,-0.934125,-0.371223,5
-1.351524,1.215015,-0.564321,0.187125,-0.122322,0.353697,0.726915,-1.501339,0.387172,6
-0.576594,-0.300276,1.507915,-0.964842,1.669323,-0.199303,0.105668,-0.327461,0.612957,7
-0.576594,-0.300276,1.507915,-0.964842,1.669323,-0.199303,0.105668,-0.327461,0.612957,7
-0.460109,-0.111894,1.813583,-0.799973,2.188292,0.592325,-0.298916,0.466402,1.068367,7
-0.460109,-0.111894,1.813583,-0.799973,2.188292,0.592325,-0.298916,0.466402,1.068367,7
0.145295,2.09927,-0.359362,-0.333925,-0.971926,0.015502,-0.952671,-1.599567,0.669378,6
-4.662606,-1.177702,1.619343,6.185543,0.736053,-2.399931,0.031812,0.732353,2.279906,5
1.280335,0.304347,-0.985398,0.305348,0.420925,0.762488,0.719398,-0.205122,0.212769,7
-2.762408,2.275994,-0.183358,0.137118,0.663818,0.077747,-0.770687,-0.962337,-0.09037,6
-0.884853,-0.747346,0.322854,2.852395,-1.831707,-0.325459,1.566943,0.735051,0.971834,6
1.280335,0.304347,-0.985398,0.305348,0.420925,0.762488,0.719398,-0.205122,0.212769,7
2.138834,0.327477,-0.689514,0.346462,0.997673,0.82059,-1.346837,0.923884,-0.03517,6
-1.886328,0.591769,1.904093,0.0188,0.505143,0.373361,0.06816,-0.978442,0.132079,5
-2.370971,-1.065925,-0.993897,-0.887819,0.010458,-1.285909,-0.820833,-0.438853,-0.844304,5
-1.886328,0.591769,1.904093,0.0188,0.505143,0.373361,0.06816,-0.978442,0.132079,5
0.284148,0.527336,-0.225909,-0.429106,0.203469,-1.320615,0.854533,-0.863873,0.132627,7
2.138834,0.327477,-0.689514,0.346462,0.997673,0.82059,-1.346837,0.923884,-0.03517,6
0.928352,2.206764,-1.616553,1.010309,-0.521771,1.206854,-0.149179,-1.03431,0.327607,7
0.237657,-1.144093,-0.650253,1.415195,0.161313,1.221201,-0.01794,-1.227967,0.392493,5
-3.179107,0.327323,-0.368886,-1.390428,0.189249,-0.948674,0.992191,-0.472379,1.251113,6
-1.56167,-2.167971,2.877834,2.022366,5.155738,-0.940174,-1.03464,-2.605742,-0.61128,4
-0.469689,-1.756927,0.278099,1.074658,0.780002,0.119221,0.559043,-2.014595,-0.302442,5
-0.428552,-1.812381,0.216775,1.046046,0.697461,0.106401,0.621899,-1.959766,-0.293917,5
-3.179107,0.327323,-0.368886,-1.390428,0.189249,-0.948674,0.992191,-0.472379,1.251113,6
-2.38503,0.314616,-0.621431,-1.066877,0.018021,-1.048899,1.13469,-0.48529,0.98713,6
-1.617561,1.09549,0.264568,-0.595292,-0.26114,-1.075355,0.068145,-0.649723,-0.257806,5
0.85825,0.799793,-0.68722,0.743217,0.012237,1.247607,0.009015,-1.051832,0.156323,6
-2.807993,-1.43174,0.93183,7.406852,-1.889675,-3.324452,-0.273462,0.695791,3.630078,6
-2.324681,0.876525,0.337826,-0.445208,0.122584,0.66936,0.134454,-1.059739,1.010254,6
-0.162393,-0.405669,1.577995,-1.301663,0.560401,-0.07004,-0.510618,0.549767,0.729942,6
0.685312,1.336194,-0.344374,0.21473,-0.735104,-0.202375,0.852998,-0.611216,-0.202359,6
-1.852539,0.692878,1.995646,-0.295031,-0.665873,0.836086,0.172628,1.019314,-0.527541,5
1.433257,-2.106222,-0.143181,-0.43373,-0.804127,-0.004493,0.358535,-0.812615,-0.326991,6
-3.462991,-0.252589,0.085269,-0.617065,0.674436,0.644636,1.409105,-0.489105,-0.221591,6
-3.190556,0.072789,-0.578334,-0.114887,1.011648,0.977006,-0.117726,-0.224474,0.033482,5
-3.190556,0.072789,-0.578334,-0.114887,1.011648,0.977006,-0.117726,-0.224474,0.033482,5
-3.190556,0.072789,-0.578334,-0.114887,1.011648,0.977006,-0.117726,-0.224474,0.033482,5
0.285744,0.87677,0.167372,-0.876574,-1.103825,0.47001,-0.847149,-0.713186,0.033621,5
0.794555,0.555809,3.260959,0.070939,0.466028,-0.65052,1.124568,-1.414466,-1.053648,5
-2.203812,0.409502,-0.10298,-0.456424,-0.569534,0.498892,-1.127127,-0.940308,0.713212,5
0.585264,-0.767914,-2.156594,0.774505,0.224074,1.646968,1.077809,0.054964,-0.61894,5
-2.953381,0.087134,-0.357724,0.079621,1.073725,1.079223,-0.138125,-0.119789,-0.100136,5
-2.609562,0.486514,0.965759,-0.822657,-1.372874,1.159765,-0.749025,-0.179852,0.503659,5
-2.609562,0.486514,0.965759,-0.822657,-1.372874,1.159765,-0.749025,-0.179852,0.503659,5
-0.954551,-0.418062,0.352879,0.594951,0.051317,-0.439147,-0.732304,-0.102925,-0.783174,5
-2.345077,-2.076069,-1.0012,-0.734154,0.303413,-1.1094,-1.039587,0.430529,-1.508406,6
-0.400352,-0.434629,-0.095585,1.270664,-0.043113,2.104221,-0.783121,0.024177,0.184505,6
2.253996,0.815016,-0.072485,0.272599,2.126038,0.00926,-0.248867,0.268637,0.338574,7
-2.887135,-3.522557,0.496029,-1.772201,0.761015,0.241766,2.132871,-0.469647,0.719533,6
0.26689,-1.949821,0.876752,-0.718268,-0.984161,0.088856,0.447438,0.123997,-0.13984,5
0.802853,-1.362301,0.364748,0.498708,0.810412,0.35667,1.168828,-0.182052,-0.514432,5
-2.849567,-0.525813,-0.454362,-1.361736,0.903316,-1.060128,1.373321,0.031922,-0.161116,6
-2.345077,-2.076069,-1.0012,-0.734154,0.303413,-1.1094,-1.039587,0.430529,-1.508406,6
0.485604,0.040298,-0.710756,-0.645621,2.418418,-0.875352,0.996663,-0.263417,0.454082,7
1.479109,-1.468842,0.065774,0.088758,1.573464,0.116306,0.370583,1.470637,0.311364,7
-1.170835,-0.679801,-0.311756,-0.20863,-1.695667,0.00414,0.191809,-0.656294,0.786973,5
0.593888,-1.877055,0.830368,-0.577523,0.600108,0.413311,0.67904,0.367551,0.654148,6
-0.398484,-1.420674,-0.194173,0.482802,-0.080186,0.411115,1.130852,-1.244614,-0.351779,6
1.582242,-0.871978,1.36533,-0.444777,1.228723,-1.170294,-0.058726,0.403436,-0.354042,6
1.479109,-1.468842,0.065774,0.088758,1.573464,0.116306,0.370583,1.470637,0.311364,7
1.231996,-0.77603,-0.995417,0.965199,-0.208995,1.712398,1.839782,0.790302,-0.669032,6
-3.2302,0.423466,-1.584341,-0.058421,0.299385,0.947475,-0.453849,0.105117,0.073435,6
-1.996628,-1.010612,-0.055476,-0.547614,0.369679,-0.128571,0.739136,-0.055116,0.764158,7
-1.170835,-0.679801,-0.311756,-0.20863,-1.695667,0.00414,0.191809,-0.656294,0.786973,5
-0.033521,0.260026,0.161597,0.055413,-2.038148,0.450159,0.899242,-1.063524,0.224002,5
1.658501,-2.448556,1.093258,0.222118,0.619618,0.83307,0.866518,-0.306561,-0.640237,5
1.33726,-1.59244,0.304014,0.038178,-0.449839,0.506767,-0.161607,-0.941759,-0.626624,4
-0.561167,-1.30825,-0.648101,6.133235,-3.069849,-2.563464,-1.021717,1.047853,1.613984,6
-0.58286,-1.29998,-0.458547,6.333148,-3.008027,-2.590834,-1.022824,1.053086,1.668091,6
0.056871,-0.298549,-0.059544,-0.173866,-0.032941,-1.465197,1.069032,-0.317727,-0.305427,5
-0.33234,0.478429,-0.0214,-0.695588,0.285082,-1.153042,-0.113755,-0.57526,0.609349,6
-2.523862,-1.515562,-0.096925,-1.148459,1.111552,-0.653698,0.799022,-1.47255,0.815149,6
-2.553929,3.349866,-0.332609,-1.840266,3.237517,-5.259855,1.30838,-1.402604,0.314201,3
0.000116,-3.135267,3.890786,0.632048,2.622542,-0.161092,0.195027,-1.00742,-0.391308,6
-2.224453,-1.884952,0.759072,1.5656,0.536422,-1.559935,-2.050921,0.156038,-0.980645,5
-1.631838,-1.431045,0.539169,-0.990248,1.020375,-0.301228,0.359642,-1.215787,0.473623,5
-2.523862,-1.515562,-0.096925,-1.148459,1.111552,-0.653698,0.799022,-1.47255,0.815149,6
-0.120487,-0.055728,-0.413965,0.498569,-1.261716,-1.0341,0.684189,-0.805873,1.263665,7
1.365778,-0.499846,-0.330759,-0.521161,-1.675516,0.129343,-0.33519,-1.386415,-0.352972,5
-1.030427,-0.248748,0.964552,0.052615,-0.715311,-0.29619,-0.091346,-0.297141,-0.636514,5
-4.447037,-1.586919,-0.644947,0.356227,1.833086,0.604896,-0.293825,0.143697,-0.822952,5
-4.447037,-1.586919,-0.644947,0.356227,1.833086,0.604896,-0.293825,0.143697,-0.822952,5
-2.021183,0.699589,-0.574532,-0.548515,-0.046074,0.017413,-0.580738,0.463676,-0.549786,5
-1.084937,0.491149,0.516703,0.286282,0.902026,-2.419365,-0.153494,0.234029,-2.109898,5
-1.138382,-1.186733,-0.264818,0.049581,0.627698,0.340891,1.346409,0.030592,0.153471,6
-2.169171,2.304318,-0.036752,0.11944,-1.580391,0.306569,-1.111547,-1.253157,0.948133,6
-1.032349,0.69452,0.55991,0.293504,0.803762,-2.451579,-0.229836,0.436743,-2.225061,5
-0.930381,-0.796805,0.241745,0.36953,-0.150612,-0.463238,-0.42206,0.356573,-0.905637,5
0.918486,-1.930558,0.503692,-1.459958,1.080379,-0.772769,-0.221544,-0.102331,1.107992,7
-3.193403,-0.404466,1.185838,-1.755944,0.405882,0.411169,1.800506,-0.110381,0.729854,5
-0.237383,-0.484638,0.07795,0.199362,-2.517714,0.786369,-0.17936,-0.714479,0.266882,6
-4.751812,-0.726862,-0.530685,-0.152872,0.973734,0.117983,-0.520158,0.763504,-0.501194,6
1.011973,-3.499752,0.164654,-0.880838,-0.663953,0.09483,1.591461,-0.358647,-0.884232,5
-0.710373,-3.360628,-1.56109,0.573279,0.804162,1.116305,1.299762,-0.80066,-0.664732,5
0.29614,-1.934404,-1.153481,0.810318,-0.224254,1.402625,-0.186698,-0.919557,-0.476078,5
-1.548682,0.282771,-0.171229,-0.076526,0.015792,-0.53184,-0.392543,-0.345718,-0.872838,5
-2.712181,-0.212799,1.131209,0.111914,-1.147087,-0.754659,0.523915,0.453458,0.110254,6
-2.165988,-0.454735,-0.781699,-0.476125,0.495677,0.127462,0.914359,-0.431613,0.069126,7
0.335367,0.683036,-1.110313,0.358945,-0.30643,0.233866,0.331102,-1.714535,0.286382,6
0.860719,2.842263,-1.027976,0.667424,2.387303,0.99643,-0.294953,-0.318979,0.209857,7
0.338741,-1.181601,0.568656,0.475832,1.817815,0.011853,-0.911089,-1.324655,-0.204419,6
0.860719,2.842263,-1.027976,0.667424,2.387303,0.99643,-0.294953,-0.318979,0.209857,7
-1.094242,-0.631362,0.240815,1.165222,-1.442408,-0.515826,1.018442,-0.790967,0.492454,5
-3.154768,-0.569792,1.61075,0.449811,-1.543051,0.706447,-0.059044,-0.114696,1.335583,5
-3.154768,-0.569792,1.61075,0.449811,-1.543051,0.706447,-0.059044,-0.114696,1.335583,5
-1.227595,1.935311,-0.616797,0.741944,0.114882,0.607031,-1.072393,-1.590688,0.502818,5
-1.04477,-0.701577,-0.203588,0.145541,-0.563403,0.959098,0.870765,-1.646773,0.255379,6
1.013524,-0.794342,0.279895,0.725601,0.552352,0.611993,0.737714,-0.904571,-0.024429,6
-2.986178,-0.574687,0.10111,-0.573381,0.878191,-0.37623,-0.873394,-0.059015,-0.524634,6
-3.292165,0.093312,-0.019799,-0.689194,-0.487806,-0.03086,0.66469,-0.516374,0.42644,8
-3.292165,0.093312,-0.019799,-0.689194,-0.487806,-0.03086,0.66469,-0.516374,0.42644,8
-3.292165,0.093312,-0.019799,-0.689194,-0.487806,-0.03086,0.66469,-0.516374,0.42644,8
-3.292165,0.093312,-0.019799,-0.689194,-0.487806,-0.03086,0.66469,-0.516374,0.42644,8
-3.292165,0.093312,-0.019799,-0.689194,-0.487806,-0.03086,0.66469,-0.516374,0.42644,8
-3.675742,-0.785078,-1.708908,-0.285992,0.136101,1.286505,-0.904579,-0.09864,0.516017,6
0.095717,-0.701315,-1.374739,0.363329,-0.421187,0.225736,0.331271,-0.844478,-0.296723,6
-1.455228,-0.221052,-0.745657,-0.61719,0.537835,-0.116997,1.353357,-0.62362,0.43141,5
